-83.9549542328225,-83.9548174973923,-83.9546501318447,-83.9548041889952,-83.9547631708799,-83.9547793295079
-83.9549542266587,-83.9548174874486,-83.9546501302188,-83.9548041846253,-83.9547631655194,-83.9547793251689
-83.954954220495,-83.9548174775048,-83.954650128593,-83.9548041802553,-83.9547631601589,-83.9547793208299
-83.9549542143312,-83.9548174675611,-83.9546501269672,-83.9548041758854,-83.9547631547985,-83.9547793164909
-83.9549542081675,-83.9548174576174,-83.9546501253413,-83.9548041715155,-83.954763149438,-83.954779312152
-83.9549542020037,-83.9548174476736,-83.9546501237155,-83.9548041671456,-83.9547631440776,-83.954779307813
-83.95495419584,-83.9548174377299,-83.9546501220896,-83.9548041627756,-83.9547631387171,-83.954779303474
-83.9549541896762,-83.9548174277861,-83.9546501204638,-83.9548041584057,-83.9547631333567,-83.954779299135
-83.9549541835125,-83.9548174178424,-83.954650118838,-83.9548041540358,-83.9547631279962,-83.954779294796
-83.9549541773487,-83.9548174078987,-83.9546501172121,-83.9548041496659,-83.9547631226357,-83.954779290457
-83.954954171185,-83.9548173979549,-83.9546501155863,-83.9548041452959,-83.9547631172753,-83.9547792861181
-83.9549541650212,-83.9548173880112,-83.9546501139605,-83.954804140926,-83.9547631119148,-83.9547792817791
-83.9549541588574,-83.9548173780674,-83.9546501123346,-83.9548041365561,-83.9547631065544,-83.9547792774401
-83.9549541526937,-83.9548173681237,-83.9546501107088,-83.9548041321862,-83.9547631011939,-83.9547792731011
-83.9549541465299,-83.95481735818,-83.9546501090829,-83.9548041278162,-83.9547630958334,-83.9547792687621
-83.9549541403662,-83.9548173482362,-83.9546501074571,-83.9548041234463,-83.954763090473,-83.9547792644232
-83.9549541342024,-83.9548173382925,-83.9546501058313,-83.9548041190764,-83.9547630851125,-83.9547792600842
-83.9549541280387,-83.9548173283487,-83.9546501042054,-83.9548041147064,-83.9547630797521,-83.9547792557452
-83.9549541218749,-83.954817318405,-83.9546501025796,-83.9548041103365,-83.9547630743916,-83.9547792514062
-83.9549541157112,-83.9548173084613,-83.9546501009538,-83.9548041059666,-83.9547630690311,-83.9547792470672
-83.9549541095474,-83.9548172985175,-83.9546500993279,-83.9548041015967,-83.9547630636707,-83.9547792427283
-83.9549541033837,-83.9548172885738,-83.9546500977021,-83.9548040972267,-83.9547630583102,-83.9547792383893
-83.9549540972199,-83.95481727863,-83.9546500960763,-83.9548040928568,-83.9547630529498,-83.9547792340503
-83.9549540910562,-83.9548172686863,-83.9546500944504,-83.9548040884869,-83.9547630475893,-83.9547792297113
-83.9549540848924,-83.9548172587426,-83.9546500928246,-83.954804084117,-83.9547630422289,-83.9547792253723
-83.9549540787287,-83.9548172487988,-83.9546500911987,-83.954804079747,-83.9547630368684,-83.9547792210334
-83.9549540725649,-83.9548172388551,-83.9546500895729,-83.9548040753771,-83.9547630315079,-83.9547792166944
-83.9549540664012,-83.9548172289114,-83.9546500879471,-83.9548040710072,-83.9547630261475,-83.9547792123554
-83.9549540602374,-83.9548172189676,-83.9546500863212,-83.9548040666373,-83.954763020787,-83.9547792080164
-83.9549540540736,-83.9548172090239,-83.9546500846954,-83.9548040622673,-83.9547630154265,-83.9547792036774
-81.9647390208641,-81.9646026141761,-81.9644356838841,-81.9645897852384,-81.9645486726205,-81.9645648815893
-79.9923076011587,-79.9921725716643,-79.9920062004026,-79.9921606484812,-79.9921193553844,-79.992135616719
-78.0352260284838,-78.0350933616464,-78.0349279679427,-78.0350829373158,-78.0350413621121,-78.0350577023049
-76.0910232321871,-76.0908939052095,-76.0907298973676,-76.0908855726655,-76.0908436108337,-76.0908600575084
-74.1573177314602,-74.1571925556017,-74.1570301502745,-74.1571868921771,-74.1571443910608,-74.1571609907696
-72.2319301635611,-72.2318103555056,-72.2316502302176,-72.2318079818965,-72.2317649015686,-72.2317816564579
-70.3129002330394,-70.3127868085155,-70.3126294048437,-70.3127883276803,-70.3127445684262,-70.31276150414
-68.3980793458691,-68.3979735779429,-68.3978196230881,-68.3979796254494,-68.3979351548328,-68.3979522703921
-66.4855461544029,-66.4854488423929,-66.4852984923321,-66.4854600236851,-66.4854146599589,-66.4854320127107
-64.5729791241133,-64.5728913252761,-64.5727449740525,-64.5729083095851,-64.572861913332,-64.5728795430422
-62.6570491862155,-62.6569758286224,-62.6568378771034,-62.6569997306772,-62.6569531472358,-62.6569707069185
-60.7324865743476,-60.7324394097533,-60.7323213869998,-60.7324721657147,-60.732427972724,-60.7324444334056
-58.7899470787521,-58.7899408206138,-58.7898571317595,-58.789985051251,-58.7899463719631,-58.7899604796604
-56.8116006236005,-56.8116556500026,-56.8116270764045,-56.8117154285183,-56.8116865340167,-56.8116965529425
-54.7630436183904,-54.763203362675,-54.7632779796966,-54.763286953304,-54.7632779104924,-54.7632797540289
-52.5768093519817,-52.5771582526876,-52.57744046967,-52.5772825777302,-52.5773147385051,-52.5772996663443
-50.1164353354847,-50.1179063296674,-50.1184258728916,-50.1181273623861,-50.1183049488381,-50.1182311826657
-47.1050933664855,-47.1082125665453,-47.1083562082299,-47.1084557123353,-47.1084012041121,-47.1084169375941
-42.883779087168,-42.8906625593542,-42.8871906632696,-42.8887975633613,-42.8883032488967,-42.8884863219304
-35.8669060385495,-35.8824028927261,-35.8662109743455,-35.8666705929588,-35.8663978616115,-35.8664782178317
-24.8274497551675,-24.8625065727998,-24.8299929644928,-24.8311881377072,-24.8303475508524,-24.8305994802449
-7.06584088740355,-7.11740601625426,-7.0728614388923,-7.07460142938769,-7.07316584927482,-7.07359335733678
8.08420144586572,8.04319773188379,8.07554181543136,8.07419640954673,8.07551845746796,8.07512912652983
15.8511451686771,15.8225575680721,15.8464283926071,15.8455169155905,15.8465786839562,15.8462698248678
19.3283051046673,19.305936521457,19.3216256055319,19.3209321894629,19.3218494364407,19.3215849781723
20.8691675542672,20.8498392827558,20.8579476877181,20.8573543085007,20.8582026335228,20.857959593561
21.5239071532433,21.5303337852619,21.5224764830546,21.5219316286057,21.5227457579103,21.5225133341639
21.7829748424819,21.7887667871257,21.7753282796436,21.7748140218393,21.7756045529973,21.7753791313758
21.8400085781956,21.8501329614291,21.8303367777444,21.8298391251341,21.8306174417292,21.830395566514
21.7936932988264,21.8032217097538,21.7839210362862,21.783432894574,21.7842037367997,21.7839843602461
21.6889187371041,21.6980935934493,21.6789647655796,21.6784801619001,21.6792475993719,21.6790290453193
21.5478881359204,21.5568955974211,21.5379328443318,21.5374561034632,21.5382166340912,21.5380004271741
21.3822459253595,21.391153991035,21.3723737732584,21.3719063706275,21.3726586683812,21.3724453665545
21.1987984099431,21.2075809183182,21.188996524873,21.1885369144674,21.189281961647,21.189071093591
21.0019783739375,21.0105624307387,20.9922329238574,20.9917812015655,20.9925188248417,20.992310450981
20.7949179639837,20.8033450395762,20.7852488103086,20.7848099376614,20.7855363361052,20.7853321003026
20.5801579134045,20.5884491643803,20.5705180750066,20.5700883268729,20.5708062025323,20.5706048761742
20.3598333371387,20.367955974042,20.3501893121778,20.3497592713109,20.3504757032722,20.3502742031565
20.135779452143,20.1436553496704,20.1260806941723,20.1256507820313,20.1263656032869,20.1261641005717
19.9094500862146,19.9170559049113,19.8997062261353,19.899274314788,19.8999891717912,19.8997869243501
19.6820399444078,19.6894346224545,19.6723442019888,19.6719130192711,19.6726268829412,19.6724249495646
19.4546016288238,19.4618185794418,19.4449622826417,19.4445294440379,19.4452428349085,19.4450401890838
19.2279969211249,19.2350643364162,19.2185283263961,19.2180927391579,19.2188101318503,19.2186069958847
19.0029316523697,19.0098908970058,18.9935348330065,18.9931078772354,18.9938176939101,18.9936173542553
18.7800112277576,18.7867757010065,18.7707082936516,18.7702869070759,18.7709948651958,18.7707968054528
18.5597014901713,18.5662726632538,18.5502958267941,18.5499015727516,18.550587109523,18.5503977402387
18.3423369081498,18.3486151241467,18.3328475900577,18.332473263327,18.3331425275148,18.3329595653747
18.1282029507058,18.1341854949132,18.118547087074,18.1181956217501,18.1188461435013,18.1186696939675
17.9174161965173,17.9230958032351,17.9076512167513,17.90731938778,17.907950873026,17.9077809536916
17.710149881947,17.7155362673433,17.7002719785863,17.6999498333942,17.7005725080636,17.7004055893884
17.5063848273019,17.5115314675931,17.4964859523894,17.4961697355214,17.4967862823249,17.4966209014565
17.3062138302907,17.3111411867287,17.2962857171874,17.295962639475,17.2965869047257,17.2964197483984
17.109574063724,17.1143160636791,17.0996687755895,17.0993485987045,17.0999694951462,17.0998026493494
16.9164689369685,16.9210406435047,16.9065788521261,16.9062471094544,16.906881112826,16.9067111085938
16.7268419193792,16.7312484691463,16.7169586338526,16.7166367393277,16.717261645565,16.717093801243
16.5406331031126,16.5448683663829,16.5307585708565,16.530436158238,16.5310634170033,16.5308954192115
16.357771004077,16.3618389399977,16.3478889361373,16.3475796947812,16.3481954803263,16.3480307403567
16.178175976066,16.182060336785,16.1682837732031,16.1679844253769,16.168592138935,16.1684301036644
16.0017627849846,16.005453243848,15.9918481885203,15.9915662076337,15.9921582047623,15.9920004853745
15.8284103203217,15.8319140172381,15.8184929191295,15.8182277230846,15.8188047771664,15.8186516022624
15.6580127098398,15.6613528248713,15.6481088963954,15.6478562540377,15.6484225606071,15.6482729429213
15.4904836554059,15.4936527805573,15.4805824431006,15.4803425679883,15.480897541966,15.4807508614738
15.3256721589977,15.3286951736468,15.3158104198922,15.3155791373239,15.3161277565205,15.3159834524765
15.1634556790657,15.1664070736633,15.1536594196771,15.153427121789,15.1539795345016,15.1538352155226
15.0038073909768,15.006654280705,14.9939949369347,14.9937588973177,14.9943185670371,14.9941705371081
14.8465774026032,14.8493151501972,14.8367729666502,14.8365640298047,14.8370974946611,14.8369581252326
14.6916551455423,14.6943120044485,14.6818935128419,14.6816931569528,14.6822206082247,14.6820833192429
14.5389642946138,14.5415419283163,14.5292380653495,14.5290429245972,14.5295679674324,14.5294319415635
14.3883942958981,14.3908891419251,14.3787128486531,14.3785280120267,14.3790453716672,14.3789115352761
14.2398470852535,14.2422673086951,14.2302338339025,14.2300546103489,14.2305693861706,14.230436795178
14.0932595044028,14.0956090656871,14.0837049131863,14.0835281222186,14.084043793965,14.0839116576139
13.9485527488561,13.9508165280043,13.9390390357413,13.9388689119355,13.9393810818103,13.9392501189637
13.8056483884751,13.8078109426824,13.7961761023679,13.7960101384492,13.7965214942034,13.7963912525979
13.6644730791811,13.666533346138,13.6550334506293,13.6548705479279,13.6553822831714,13.6552524598559
13.5249572002144,13.5269113086732,13.5155410526955,13.5153806404442,13.515893408632,13.5157636255451
13.3870389844421,13.3888834628331,13.377638923044,13.37748426975,13.3779944903552,13.3778656942808
13.2506570311374,13.2523854851581,13.2412689878352,13.2411196716233,13.2416278225584,13.2414998106268
13.1157505144219,13.1173640346354,13.1063758017387,13.1062331164735,13.1067377735982,13.1066108263247
12.9822670291887,12.9837691969189,12.9729059075668,12.9727663515575,12.9732712976341,12.9731446140548
12.8501556997453,12.8515470643975,12.8408038323674,12.8406702967594,12.8411724612823,12.8410466355642
12.7193674770143,12.7206471060703,12.7100276510169,12.7099014271726,12.7103994621373,12.7102747867714
12.5898586053222,12.5910284593439,12.5805353068654,12.5804137393196,12.5809105552998,12.5807865621648
12.4615880904405,12.4626489938667,12.4522753720426,12.4521596665543,12.4526541018006,12.4525308792413
12.3345113772007,12.3354655537399,12.3252131042536,12.325103588662,12.3255953401796,12.3254729955721
12.2085935173867,12.2094434389885,12.1993122092612,12.1992090815798,12.1996980150777,12.199576668813
12.0838004966623,12.084548702387,12.0745367117662,12.074438680348,12.0749263292334,12.0748055723141
11.9600996586234,11.960747313896,11.950854032739,11.9507618556505,11.9512474237956,11.9511274540653
11.8374618319734,11.8380108367776,11.8282354283362,11.8281492926481,11.8286326262548,11.8285134782013
11.7158608704477,11.7163124805367,11.7066528342918,11.706571179281,11.7070540493759,11.7069353588995
11.595269772761,11.5956215724758,11.5860781434474,11.5860019572649,11.5864833497585,11.5863653123423
11.4756630343746,11.4759144720093,11.4664894511045,11.4664191560823,11.4668986470699,11.4667813491424
11.3570207852804,11.3571716800483,11.3478659025723,11.3478022170523,11.3482790393332,11.348162639603
11.2393229141023,11.2393748908025,11.2301890842352,11.2301330710082,11.2306060560841,11.230490797371
11.1225494328561,11.1225083599449,11.1134407454083,11.113386947209,11.1138620679916,11.1137467451025
11.0066850524581,11.0065466653535,10.9975932843996,10.9975451802693,10.9980187105653,10.9979040512227
10.8917145441145,10.8914673486496,10.882637613705,10.8825957083218,10.8830671064274,10.8829532215071
10.7776175545916,10.777265203722,10.7685600216012,10.7685250453499,10.7689935110648,10.768880567142
10.6643827117612,10.6639293204946,10.655348440323,10.6553213746218,10.6557858193217,10.6556740447103
10.5519974595643,10.5514508396649,10.5429920511721,10.5429684824261,10.5434335354695,10.543322136251
10.4404495398872,10.4398150437733,10.4314690336853,10.4314515022695,10.4319147510883,10.4318039360909
10.3297288505314,10.3289934009099,10.3207744337246,10.3207630120955,10.3212242246009,10.3211141580419
10.2198262944673,10.2189904706062,10.2108983369381,10.2108930763099,10.211352191662,10.2112428817849
10.1107300141468,10.109799086175,10.1018315310263,10.1018324463206,10.1022894405638,10.1021808864044
10.0024307329774,10.0014134562947,9.99356541338625,9.99357219752752,9.99402737088498,9.99391955752739
9.89492116275328,9.89382783914568,9.88609124492222,9.88610370772484,9.88655731163928,9.88645007788155
9.78819416549007,9.78701395708872,9.77940136656579,9.77941923784527,9.77987153961414,9.77976487320843
9.68224346672871,9.68097828390184,9.67348827667015,9.67351108397265,9.67396259325122,9.67385637773665
9.57706345530818,9.57571544311856,9.56834461237709,9.56837170720521,9.56882312676005,9.56871720246791
9.47264788597459,9.47122089310857,9.46396310965529,9.46399700296711,9.46444589661815,9.46434005246437
9.36898764631732,9.36749092707776,9.36034539560956,9.36038804678062,9.36083164915336,9.36072785091068
9.26607871872914,9.26450956847738,9.25748549988965,9.25753435179508,9.25797567234286,9.25787262377658
9.16391599366433,9.16227544781544,9.15537570562175,9.15543023889385,9.15586980658723,9.15576738555671
9.06249662831544,9.06078613061349,9.05401043783694,9.05406983986531,9.05450850325388,9.05440651539606
8.96181626881816,8.96003787578017,8.95338387057477,8.95344698242144,8.9538859692051,8.95378413456126
8.86187173926709,8.86002744571011,8.85348981431151,8.85355507521634,8.85399605466294,8.85389399371814
8.76265572183199,8.76074694326607,8.75432160338837,8.75438699286472,8.7548321410741,8.75472936020907
8.66416507917093,8.66219114070586,8.65587198343974,8.65594750008341,8.65638702897475,8.6562829053305
8.56639606758956,8.56435892483958,8.5581589518933,8.5582485404592,8.55867643607603,8.55857776421575
8.46934502357171,8.46724714936341,8.46117550920263,8.46127027885998,8.46169668198788,8.46159850536134
8.37300838805782,8.37085297827931,8.36490893430196,8.36500777089677,8.36543382434235,8.36533587146138
8.27738270108695,8.27517188478524,8.26935420286901,8.26945560952126,8.26988287427594,8.26978477801141
8.18246465536838,8.18019772746371,8.17450579160479,8.17460783656282,8.17503835101101,8.17493963549962
8.08825107376862,8.08592975426107,8.08035759174724,8.08045785426543,8.08089419582378,8.08079426290726
7.99473899744875,7.99236511321497,7.98690282258505,7.98699833682462,7.98744368601238,7.98734180120915
7.9019255721179,7.89950113337737,7.89413394497134,7.89423991991273,7.89467934886482,7.89457462687415
7.80980775313741,7.80733477774602,7.80207429392655,7.80219529240035,7.80262207010499,7.80252443093976
7.71838249298521,7.71585963826225,7.71071828443621,7.71084230649755,7.71126968073858,7.71117196714708
7.62764677207877,7.62507489072944,7.62005055580348,7.62017667658145,7.62060559467907,7.62050757939554
7.53759757083555,7.53497767734291,7.53006674852892,7.53019381343553,7.53062547413714,7.53052687266978
7.44823180480294,7.44556522537363,7.44076218640226,7.44088878173131,7.44132466849585,7.44122513176765
7.35954609466858,7.35683484716819,7.35213183534123,7.35225625750989,7.35269817340078,7.3525972800602
7.27153759891486,7.26878007279756,7.2641702622305,7.26429048566361,7.2647405898502,7.26463783825177
7.184203258873,7.18139933155724,7.17687159376051,7.17699896288639,7.17744608328529,7.17734088314002
7.09754001587424,7.09468976799094,7.09024875820685,7.09038610739859,7.09082633436409,7.090725838643
7.01154476101947,7.00864833725672,7.0042985159207,7.00443796320978,7.00487975250146,7.00477894997319
6.92621325960997,6.92327204783399,6.91900966226588,6.91915098899989,6.91959456641853,6.91949341208199
6.84154301013263,6.83855796760184,6.83437862134293,6.83452155570905,6.83496720602285,6.83486564249605
6.75753084564579,6.75450322991748,6.75040172940934,6.75054593426259,6.75099401433102,6.75089196873021
6.67417359920779,6.67110503969456,6.66707522354928,6.66722028329592,6.66767123620725,6.66756861677761
6.591468103877,6.58835776787707,6.58439523034317,6.58454063687956,6.58499500710195,6.5848916995999
6.50940919039147,6.50625566779369,6.50235775453733,6.50250730935857,6.50296134179026,6.50285720561724
6.42799440738328,6.42479808582642,6.42096372253431,6.42111844971149,6.4215709009843,6.42146821991476
6.34722052018826,6.34398163713223,6.3402102154952,6.340368072594,6.34082107503466,6.34071841596883
6.26708416979967,6.26380293585571,6.26009162427843,6.26025283894042,6.26070615931222,6.26060359369615
6.18758199721077,6.18425859744552,6.180604576012,6.18076938210158,6.18122277931993,6.18112038064634
6.10870825245069,6.10534524097086,6.1017456723275,6.10191430415614,6.10236753483938,6.10226537706757
6.03045982664854,6.02705949143788,6.0235114862175,6.02368417222181,6.02413699678291,6.02403515260874
5.95283350311412,5.94939798210621,5.94589855889297,5.94607551476666,5.94652770404565,5.94642624302169
5.87582559948439,5.87235254412981,5.86890339664062,5.86908436170563,5.86953616035767,5.86943514686341
5.79943242525393,5.79592215465147,5.79252186073224,5.79270700501739,5.79315824231182,5.7930574619375
5.72365028177494,5.7201029800771,5.71675016346589,5.71693994974984,5.71739013669282,5.71728985829612
5.64847546225723,5.64489106321522,5.64158485443872,5.64177941708066,5.64222839809144,5.64212866603337
5.57390397975957,5.57028239206293,5.56702211527908,5.56722155645792,5.56766920512732,5.56757005480332
5.49992905715481,5.49627289849256,5.49305805773844,5.49326244112029,5.49370866630876,5.4936101224016
5.42654863571194,5.42285845693836,5.41968871951772,5.41989806361721,5.42034281585374,5.42024489050389
5.35375865635293,5.35003488308307,5.34691006009358,5.34712433132911,5.34756760951083,5.34747030040435
5.28155502909876,5.27779790654275,5.2747179565447,5.27493729186649,5.27537892038016,5.27528220875413
5.20993363306937,5.20614320307648,5.20310836988056,5.20333270182571,5.20377272066127,5.20367670404803
5.13889031648371,5.1350664173919,5.13207707610398,5.13230614834667,5.13274479175323,5.13264936032977
5.0684208966597,5.0645631099713,5.06161962546525,5.06185320624294,5.0622906729756,5.06219577108488
4.9985207330677,4.99462877512965,4.9917315688887,4.9919693494199,4.9924059147932,4.99231146597869
4.92918499090108,4.92525883965769,4.92240835970302,4.9226499467538,4.92308597038052,4.92299187541627
4.86040979763209,4.85644866146482,4.8536453497719,4.85389025797074,4.85432619177866,4.85423232663538
4.7921907314915,4.78819352822214,4.78543778562463,4.78568542952571,4.78612182605233,4.7860280397996
4.72452333122092,4.72048878156808,4.71778080458676,4.71803337577617,4.7184680114468,4.71837412409133
4.65740309607286,4.65333320046891,4.65067156217301,4.65092897848353,4.65136192378105,4.65126927253878
4.59082548581068,4.58671998898369,4.58410613599315,4.58436675514125,4.58479960570649,4.58470714294639
4.52478592070864,4.52064458799495,4.51807852517788,4.5183419645818,4.51877507693557,4.51868270470733
4.45928072214713,4.4551024169178,4.45258398412771,4.45284980782281,4.45328359504059,4.4531912015754
4.39430524581399,4.39008887526973,4.38761771321101,4.38788542803123,4.38832036418436,4.38822782296784
4.32985459837185,4.32559934424037,4.32317485889922,4.32344391048752,4.32388053529032,4.32378770409366
4.26592418054028,4.26162918826131,4.25925051390213,4.25952028254982,4.25995920621285,4.25986592608213
4.20250936361757,4.19817375657585,4.19583971730308,4.19611300155913,4.19655142190739,4.1964575161111
4.13960548948069,4.13522944053197,4.13293964594724,4.13321649389193,4.13365440378476,4.13356147805393
4.07720787058531,4.0727920408875,4.0705466801881,4.07082551095272,4.07126441757543,4.0711713424066
4.01531178996577,4.01085647568397,4.00865477127174,4.00893552236666,4.0093754805395,4.00928224143654
3.95391501820673,3.94941830416613,3.94725938586751,3.94754202386206,3.94798306197848,3.94788965280399
3.89301143949632,3.8884731087876,3.8863560184107,3.88664054174283,3.88708265904461,3.8869890828376
