3.000000000000000000e+00,-7.351261919846373871e+01,2.075526488340404040e-04
3.100000000000000089e+00,-7.351268869243449444e+01,2.075500844197392418e-04
3.200000000000000178e+00,-7.351275818640523596e+01,2.075475200054380524e-04
3.300000000000000266e+00,-7.351282768037599169e+01,2.075449555911368631e-04
3.400000000000000355e+00,-7.351289717434673321e+01,2.075423911768356738e-04
3.500000000000000000e+00,-7.351296666831748894e+01,2.075398267625344845e-04
3.600000000000000089e+00,-7.351303616228824467e+01,2.075372623482333223e-04
3.700000000000000178e+00,-7.351310565625898619e+01,2.075346979339321330e-04
3.800000000000000266e+00,-7.351317515022974192e+01,2.075321335196309437e-04
3.900000000000000355e+00,-7.351324464420049765e+01,2.075295691053297544e-04
4.000000000000000000e+00,-7.351331413817123916e+01,2.075270046910285650e-04
4.100000000000000533e+00,-7.351338363214199489e+01,2.075244402767274028e-04
4.200000000000000178e+00,-7.351345312611273641e+01,2.075218758624262135e-04
4.299999999999999822e+00,-7.351352262008349214e+01,2.075193114481250242e-04
4.400000000000000355e+00,-7.351359211405424787e+01,2.075167470338238349e-04
4.500000000000000000e+00,-7.351366160802498939e+01,2.075141826195226456e-04
4.600000000000000533e+00,-7.351373110199574512e+01,2.075116182052214834e-04
4.700000000000000178e+00,-7.351380059596648664e+01,2.075090537909202941e-04
4.800000000000000711e+00,-7.351387008993724237e+01,2.075064893766191047e-04
4.900000000000000355e+00,-7.351393958390799810e+01,2.075039249623179154e-04
5.000000000000000000e+00,-7.351400907787873962e+01,2.075013605480167261e-04
5.100000000000000533e+00,-7.351407857184949535e+01,2.074987961337155639e-04
5.200000000000000178e+00,-7.351414806582023687e+01,2.074962317194143746e-04
5.300000000000000711e+00,-7.351421755979099260e+01,2.074936673051131853e-04
5.400000000000000355e+00,-7.351428705376174833e+01,2.074911028908119960e-04
5.500000000000000000e+00,-7.351435654773248984e+01,2.074885384765108066e-04
5.600000000000000533e+00,-7.351442604170324557e+01,2.074859740622096444e-04
5.700000000000000178e+00,-7.351449553567398709e+01,2.074834096479084551e-04
5.800000000000000711e+00,-7.351456502964474282e+01,2.074808452336072658e-04
5.900000000000000355e+00,-7.351463452361549855e+01,2.074782808193060765e-04
6.000000000000000000e+00,-7.351470401758624007e+01,2.074757164050049143e-04
6.100000000000000533e+00,-7.351477351155699580e+01,2.074731519907037250e-04
6.200000000000000178e+00,-7.351484300552773732e+01,2.074705875764025357e-04
6.300000000000000711e+00,-7.351491249949849305e+01,2.074680231621013463e-04
6.400000000000000355e+00,-7.351498199346924878e+01,2.074654587478001570e-04
6.500000000000000000e+00,-7.351505148743999030e+01,2.074628943334989948e-04
6.600000000000000533e+00,-7.351512098141074603e+01,2.074603299191978055e-04
6.700000000000000178e+00,-7.351519047538148754e+01,2.074577655048966162e-04
6.800000000000000711e+00,-7.351525996935224327e+01,2.074552010905954269e-04
6.900000000000000355e+00,-7.351532946332299900e+01,2.074526366762942376e-04
7.000000000000000000e+00,-7.351539895729374052e+01,2.074500722619930754e-04
7.100000000000000533e+00,-7.351546845126449625e+01,2.074475078476918860e-04
7.200000000000000178e+00,-7.351553794523523777e+01,2.074449434333906967e-04
7.300000000000000711e+00,-7.351560743920599350e+01,2.074423790190895074e-04
7.400000000000000355e+00,-7.351567693317674923e+01,2.074398146047883181e-04
7.500000000000000000e+00,-7.351574642714749075e+01,2.074372501904871559e-04
7.600000000000000533e+00,-7.351581592111824648e+01,2.074346857761859666e-04
7.700000000000000178e+00,-7.351588541508898800e+01,2.074321213618847773e-04
7.800000000000000711e+00,-7.351595490905974373e+01,2.074295569475835879e-04
7.900000000000000355e+00,-7.351602440303049946e+01,2.074269925332823986e-04
8.000000000000000000e+00,-7.351609389700124098e+01,2.074244281189812364e-04
8.099999999999999645e+00,-7.351616339097199671e+01,2.074218637046800471e-04
8.200000000000001066e+00,-7.351623288494273822e+01,2.074192992903788578e-04
8.300000000000000711e+00,-7.351630237891349395e+01,2.074167348760776685e-04
8.400000000000000355e+00,-7.351637187288424968e+01,2.074141704617764792e-04
8.500000000000000000e+00,-7.351644136685499120e+01,2.074116060474753170e-04
8.599999999999999645e+00,-7.351651086082574693e+01,2.074090416331741276e-04
8.700000000000001066e+00,-7.351658035479650266e+01,2.074064772188729383e-04
8.800000000000000711e+00,-7.351664984876724418e+01,2.074039128045717490e-04
8.900000000000000355e+00,-7.351671934273799991e+01,2.074013483902705597e-04
9.000000000000000000e+00,-7.351678883670874143e+01,2.073987839759693975e-04
9.099999999999999645e+00,-7.351685833067949716e+01,2.073962195616682082e-04
9.200000000000001066e+00,-7.351692782465025289e+01,2.073936551473670189e-04
9.300000000000000711e+00,-7.351699731862099441e+01,2.073910907330658296e-04
9.400000000000000355e+00,-7.351706681259175014e+01,2.073885263187646673e-04
9.500000000000000000e+00,-7.351713630656249165e+01,2.073859619044634780e-04
9.600000000000001421e+00,-7.351720447404531456e+01,2.073834422433844130e-04
9.700000000000001066e+00,-7.351727257820776629e+01,2.073809247186166581e-04
9.800000000000000711e+00,-7.351734066526451272e+01,2.073784077709632143e-04
9.900000000000000355e+00,-7.351740873521556807e+01,2.073758914004240276e-04
1.000000000000000000e+01,-7.351747678806093234e+01,2.073733756069991521e-04
1.010000000000000142e+01,-7.226899276746604528e+01,2.073708755888302696e-04
1.020000000000000107e+01,-7.102307731504916433e+01,2.073684955001474611e-04
1.030000000000000071e+01,-6.977919670109942274e+01,2.073662139601225749e-04
1.040000000000000036e+01,-6.853675832642130672e+01,2.073640190923036408e-04
1.050000000000000000e+01,-6.729478323961936326e+01,2.073619017779138800e-04
1.060000000000000142e+01,-6.605194710138103176e+01,2.073598574591697800e-04
1.070000000000000107e+01,-6.480593868968709614e+01,2.073578837723323077e-04
1.080000000000000071e+01,-6.355356466701366003e+01,2.073559807929358228e-04
1.090000000000000036e+01,-6.228925126510326749e+01,2.073541505201428523e-04
1.100000000000000000e+01,-6.100545729584422361e+01,2.073523965263842131e-04
1.110000000000000142e+01,-5.968922456081232042e+01,2.073507251373496061e-04
1.120000000000000107e+01,-5.832340147426136667e+01,2.073491445917746527e-04
1.130000000000000071e+01,-5.688090271199881442e+01,2.073476674825206227e-04
1.140000000000000036e+01,-5.532316221358571084e+01,2.073463105897415781e-04
1.150000000000000000e+01,-5.358627634714992638e+01,2.073451017352042464e-04
1.160000000000000142e+01,-5.157408973100109506e+01,2.073440821681225247e-04
1.170000000000000107e+01,-4.913317104568467641e+01,2.073433173827835983e-04
1.180000000000000071e+01,-4.601332496544754491e+01,2.073429171436751411e-04
1.190000000000000036e+01,-4.179899530466249757e+01,2.073430786248801492e-04
1.200000000000000000e+01,-3.583495451529491760e+01,2.073441847173162437e-04
1.210000000000000142e+01,-2.725335552392025562e+01,2.073470199636931661e-04
1.220000000000000107e+01,-1.628799240107527879e+01,2.073534635951840429e-04
1.230000000000000071e+01,-6.286871062076107464e+00,2.073668736296528658e-04
1.240000000000000036e+01,7.634001130522709566e-01,2.073905045872419489e-04
1.250000000000000000e+01,5.359699431992715368e+00,2.074251762626029159e-04
1.260000000000000142e+01,8.421655523910622776e+00,2.074699260673687061e-04
1.270000000000000107e+01,1.061070422173763994e+01,2.075232762238576553e-04
1.280000000000000071e+01,1.231999010582398668e+01,2.075836642251331827e-04
1.290000000000000036e+01,1.376766066090939944e+01,2.076496046560459530e-04
1.300000000000000000e+01,1.506780209549680549e+01,2.077197108074758751e-04
1.310000000000000142e+01,1.627296113430181279e+01,2.077927481134525262e-04
1.320000000000000107e+01,1.741286298535975519e+01,2.078677077053988481e-04
1.330000000000000071e+01,1.850097311505988174e+01,2.079437565377189299e-04
1.340000000000000036e+01,1.954096174210302195e+01,2.080202341371868290e-04
1.350000000000000000e+01,2.053343295426234860e+01,2.080966419020556057e-04
1.360000000000000142e+01,2.147753102048653062e+01,2.081726160059261849e-04
1.370000000000000107e+01,2.237192121618293683e+01,2.082479023973603954e-04
1.380000000000000071e+01,2.321523271310545766e+01,2.083223345554307648e-04
1.390000000000000036e+01,2.400677082158232167e+01,2.083958121395613843e-04
1.400000000000000000e+01,2.474627042485678530e+01,2.084682827351677539e-04
1.410000000000000142e+01,2.543380392398829315e+01,2.085397304175113493e-04
1.420000000000000107e+01,2.606982866412944944e+01,2.086101709463993395e-04
1.430000000000000071e+01,2.665521055812592266e+01,2.086796409155950902e-04
1.440000000000000036e+01,2.719110596122878221e+01,2.087481869826921617e-04
1.450000000000000000e+01,2.767897883202534004e+01,2.088158674512109313e-04
1.460000000000000142e+01,2.812053872472583294e+01,2.088827461473466234e-04
1.470000000000000107e+01,2.851765213218418538e+01,2.089488895745132875e-04
1.480000000000000071e+01,2.887224706203116753e+01,2.090143631145753426e-04
1.490000000000000036e+01,2.918637115316120045e+01,2.090792319885202537e-04
1.500000000000000000e+01,2.946209741974641005e+01,2.091435601898088874e-04
1.510000000000000142e+01,2.847040098428100308e+01,2.092108545375008846e-04
1.520000000000000107e+01,2.748329887916167991e+01,2.092855642386472323e-04
1.530000000000000071e+01,2.650436882511475289e+01,2.093667869554557981e-04
1.540000000000000036e+01,2.553650978848381570e+01,2.094538061106509565e-04
1.550000000000000000e+01,2.458241973358038024e+01,2.095461212571841328e-04
1.560000000000000142e+01,2.364439536026236510e+01,2.096434827810498094e-04
1.570000000000000107e+01,2.272478703767259844e+01,2.097455787740500944e-04
1.580000000000000071e+01,2.182499643056526040e+01,2.098524194194682953e-04
1.590000000000000036e+01,2.094699805281496907e+01,2.099637898204850784e-04
1.600000000000000000e+01,2.009159893398029340e+01,2.100797707975848633e-04
1.610000000000000142e+01,1.926009020121072624e+01,2.102002838728548153e-04
1.619999999999999929e+01,1.845295772983463678e+01,2.103253571633153379e-04
1.630000000000000071e+01,1.767086282396087782e+01,2.104549550049344823e-04
1.640000000000000213e+01,1.691411550158164090e+01,2.105890565692371816e-04
1.650000000000000000e+01,1.618285009502660188e+01,2.107276109833564547e-04
1.660000000000000142e+01,1.547724743450129026e+01,2.108705761165215328e-04
1.669999999999999929e+01,1.479704632716755164e+01,2.110178736672899374e-04
1.680000000000000071e+01,1.414224277686694009e+01,2.111694462370096751e-04
1.690000000000000213e+01,1.351230082038508051e+01,2.113251939450396075e-04
1.700000000000000000e+01,1.290704375704763684e+01,2.114850456617432925e-04
1.710000000000000142e+01,1.232611020970541027e+01,2.116489165059378644e-04
1.719999999999999929e+01,1.176877654384055027e+01,2.118166967331811922e-04
1.730000000000000071e+01,1.123465971627022419e+01,2.119882999027343235e-04
1.740000000000000213e+01,1.072317932467605495e+01,2.121636268856532726e-04
1.750000000000000000e+01,1.023361207318254706e+01,2.123425716109291026e-04
1.760000000000000142e+01,9.765289773183953415e+00,2.125250288834596454e-04
1.769999999999999929e+01,9.317496814590061405e+00,2.127108918843779984e-04
1.780000000000000071e+01,8.889587485827931346e+00,2.129000595387747329e-04
1.790000000000000213e+01,8.480731314032329493e+00,2.130924178189840944e-04
1.800000000000000000e+01,8.090182804118729365e+00,2.132878603954187224e-04
1.810000000000000142e+01,7.717332089925422522e+00,2.134862934728615810e-04
1.819999999999999929e+01,7.361347601325864076e+00,2.136876055336766971e-04
1.830000000000000071e+01,7.021514899020774969e+00,2.138916999360394823e-04
1.840000000000000213e+01,6.697222247173523435e+00,2.140984973702645441e-04
1.850000000000000000e+01,6.387719537820262694e+00,2.143078996447583817e-04
1.860000000000000142e+01,6.092343386924169657e+00,2.145198255219452738e-04
1.869999999999999929e+01,5.810487344779919461e+00,2.147342074908827731e-04
1.880000000000000071e+01,5.541492668032861779e+00,2.149509684056672820e-04
1.890000000000000213e+01,5.284753168764365405e+00,2.151700413347062621e-04
1.900000000000000000e+01,5.039696781936544134e+00,2.153913647537025278e-04
1.910000000000000142e+01,4.805743020372784891e+00,2.156148809491325571e-04
1.920000000000000284e+01,4.582353393175026213e+00,2.158405395959117558e-04
1.930000000000000071e+01,4.369016994224498518e+00,2.160682966309741837e-04
1.940000000000000213e+01,4.165218193589548257e+00,2.162981091590692839e-04
1.950000000000000000e+01,3.970469177926175153e+00,2.165299405835150728e-04
1.960000000000000142e+01,3.784300928219556770e+00,2.167637591836286666e-04
1.970000000000000284e+01,3.606307145354021859e+00,2.169995547177812313e-04
1.980000000000000071e+01,3.436048625045966531e+00,2.172373022788870412e-04
1.990000000000000213e+01,3.273123269969456128e+00,2.174769887576951343e-04
2.000000000000000000e+01,3.117149760073222975e+00,2.177186066704704160e-04
2.010000000000000142e+01,2.967765173440552573e+00,2.179621567319921151e-04
2.020000000000000284e+01,2.824625959143657994e+00,2.182076462093158684e-04
2.030000000000000071e+01,2.687411262089979491e+00,2.184550832955585149e-04
2.040000000000000213e+01,2.555818941693039914e+00,2.187044838469959555e-04
2.050000000000000000e+01,2.429566804222393461e+00,2.189558692977136534e-04
2.060000000000000142e+01,2.308328440058914577e+00,2.192092269793676418e-04
2.070000000000000284e+01,2.191872967153156715e+00,2.194645965428903330e-04
2.080000000000000071e+01,2.079962816932741543e+00,2.197220067461129131e-04
2.090000000000000213e+01,1.972377104191169961e+00,2.199814899064324585e-04
2.100000000000000000e+01,1.868871586167732302e+00,2.202430646081226021e-04
2.110000000000000142e+01,1.769201262046519396e+00,2.205067455911779691e-04
2.120000000000000284e+01,1.673205266424856452e+00,2.207725808980795501e-04
2.130000000000000071e+01,1.580706525750825042e+00,2.210406079665443071e-04
2.140000000000000213e+01,1.491542704731485092e+00,2.213108671707196518e-04
2.150000000000000000e+01,1.405461757841233172e+00,2.215834405241433097e-04
2.160000000000000142e+01,1.322348582882542090e+00,2.218583676941966937e-04
2.170000000000000284e+01,1.242060499471157931e+00,2.221357069648768987e-04
2.180000000000000071e+01,1.164463852721651316e+00,2.224155216734513758e-04
2.190000000000000213e+01,1.089403049662014400e+00,2.226978846679851889e-04
2.200000000000000000e+01,1.016717711970456683e+00,2.229828755552406552e-04
2.210000000000000142e+01,9.463138105915991360e-01,2.232705692873619295e-04
2.220000000000000284e+01,8.780806297769900848e-01,2.235610494847218991e-04
2.230000000000000071e+01,8.119162844447580518e-01,2.238544043417456614e-04
2.240000000000000213e+01,7.476650647101658054e-01,2.241505887366396807e-04
2.250000000000000000e+01,6.852528953166157066e-01,2.244497223464293539e-04
2.260000000000000142e+01,6.245897768595685129e-01,2.247518749425418965e-04
2.270000000000000284e+01,5.655908712409634109e-01,2.250571127950393375e-04
2.280000000000000071e+01,5.081587134192041555e-01,2.253654882142825267e-04
2.290000000000000213e+01,4.521925477449203479e-01,2.256770463439566681e-04
2.300000000000000000e+01,3.976312996206999295e-01,2.259918564268264954e-04
2.310000000000000142e+01,3.444040149147898910e-01,2.263099757449431814e-04
2.320000000000000284e+01,2.924450370208946937e-01,2.266314606623232345e-04
2.330000000000000071e+01,2.416565407635676843e-01,2.269565972908472616e-04
2.340000000000000213e+01,1.919892291697646858e-01,2.272854046679052538e-04
2.350000000000000000e+01,1.433846803345968923e-01,2.276179897069771250e-04
2.360000000000000142e+01,9.578742929799166639e-02,2.279544728136605853e-04
2.370000000000000284e+01,4.913548246320637025e-02,2.282949384496929079e-04
2.380000000000000071e+01,3.365042736988982375e-03,2.286394539663674720e-04
2.390000000000000213e+01,-4.156520086075471410e-02,2.289881664178183113e-04
2.400000000000000000e+01,-8.570176376437535493e-02,2.293411921922319764e-04
2.410000000000000142e+01,-1.290879150869912173e-01,2.296986506948645761e-04
2.420000000000000284e+01,-1.717933698311023272e-01,2.300603878526696346e-04
2.430000000000000071e+01,-2.138505792933204641e-01,2.304265693812821325e-04
2.440000000000000213e+01,-2.552998740680895162e-01,2.307972604110773110e-04
2.450000000000000000e+01,-2.961803105487039733e-01,2.311725107250174008e-04
2.460000000000000142e+01,-3.365338458334237726e-01,2.315524758420753186e-04
2.470000000000000284e+01,-3.764032150834175638e-01,2.319373714133496323e-04
2.480000000000000071e+01,-4.158196512980828485e-01,2.323272093876818081e-04
2.490000000000000213e+01,-4.548167290162783982e-01,2.327220954365375100e-04
2.500000000000000000e+01,-4.934261535492656114e-01,2.331221384878176713e-04
2.510000000000000142e+01,-5.316851867212664118e-01,2.335277950752726300e-04
2.520000000000000284e+01,-5.696207751761414029e-01,2.339391333299844610e-04
2.530000000000000071e+01,-6.072607018737681273e-01,2.343563501020222060e-04
2.540000000000000213e+01,-6.446314033564389812e-01,2.347796697418450007e-04
2.550000000000000000e+01,-6.817617486583761321e-01,2.352090384080255433e-04
2.560000000000000142e+01,-7.186815278904493676e-01,2.356442329385468649e-04
2.570000000000000284e+01,-7.554115183216479901e-01,2.360855764175934799e-04
2.580000000000000071e+01,-7.919745625758954910e-01,2.365331401833262713e-04
2.590000000000000213e+01,-8.283922100793531529e-01,2.369869857534402029e-04
2.600000000000000000e+01,-8.647032042761922943e-01,2.374467241426746601e-04
2.610000000000000142e+01,-9.009241228848461347e-01,2.379124540868315127e-04
2.620000000000000284e+01,-9.370767928757486320e-01,2.383841085479064894e-04
2.630000000000000071e+01,-9.731831240542332395e-01,2.388615778667358151e-04
2.640000000000000213e+01,-1.009264903992363793e+00,2.393454243371507509e-04
2.650000000000000000e+01,-1.045343607472841940e+00,2.398366491898901848e-04
2.660000000000000142e+01,-1.081438956785090388e+00,2.403349320915878660e-04
2.670000000000000284e+01,-1.117570510576920473e+00,2.408405740268689573e-04
2.680000000000000071e+01,-1.153757183712860623e+00,2.413539101707548227e-04
2.690000000000000213e+01,-1.189995567883809668e+00,2.418756700387668314e-04
2.700000000000000000e+01,-1.226305904372052780e+00,2.424062137617556342e-04
2.710000000000000142e+01,-1.262700347532120571e+00,2.429460593106286346e-04
2.720000000000000284e+01,-1.299188706128181936e+00,2.434957871180560218e-04
2.730000000000000071e+01,-1.335786428595525654e+00,2.440543841192967863e-04
2.740000000000000213e+01,-1.372512529210458299e+00,2.446197298847353980e-04
2.750000000000000000e+01,-1.409371304155611515e+00,2.451928826101007074e-04
2.760000000000000142e+01,-1.446372306776415373e+00,2.457733966585978064e-04
2.770000000000000284e+01,-1.483524330174939898e+00,2.463607331185557639e-04
2.780000000000000071e+01,-1.520880127693627681e+00,2.469551214304615346e-04
2.790000000000000213e+01,-1.558466971279151903e+00,2.475562214588787548e-04
2.800000000000000000e+01,-1.596310770765059228e+00,2.481643901291775436e-04
2.810000000000000142e+01,-1.634387645495073649e+00,2.487830169257950006e-04
2.820000000000000284e+01,-1.672692537471808683e+00,2.494128241612682197e-04
2.830000000000000071e+01,-1.711207659815903392e+00,2.500523857921308911e-04
2.840000000000000213e+01,-1.749973538186283095e+00,2.507012521474975809e-04
2.850000000000000000e+01,-1.789036192643973067e+00,2.513580204799387911e-04
2.860000000000000142e+01,-1.828369880378506451e+00,2.520252741729548610e-04
2.870000000000000284e+01,-1.867979742429175527e+00,2.527034961740643555e-04
2.880000000000000071e+01,-1.907838402307939329e+00,2.533922602719002938e-04
2.890000000000000213e+01,-1.947973027742220475e+00,2.540906455874156677e-04
2.900000000000000000e+01,-1.988458080214950296e+00,2.547957316813557918e-04
2.910000000000000142e+01,-2.029292090425701911e+00,2.555097461572990430e-04
2.920000000000000284e+01,-2.070495292085142047e+00,2.562336206204209651e-04
2.930000000000000071e+01,-2.112000826673684273e+00,2.569685982493182994e-04
2.940000000000000213e+01,-2.153794564943195766e+00,2.577151190482537802e-04
2.950000000000000000e+01,-2.195922700440959385e+00,2.584697338913782730e-04
2.960000000000000142e+01,-2.238403561286713028e+00,2.592327925373123895e-04
2.970000000000000284e+01,-2.281286084354555488e+00,2.600046369094042176e-04
2.980000000000000071e+01,-2.324487112863890648e+00,2.607882149936658527e-04
2.990000000000000213e+01,-2.367982320024831555e+00,2.615852049164906195e-04
3.000000000000000000e+01,-2.411821143661399880e+00,2.623918626976156038e-04
3.010000000000000142e+01,-2.456003835032378735e+00,2.632077814153969096e-04
3.020000000000000284e+01,-2.500553564581835086e+00,2.640322200434681832e-04
3.030000000000000071e+01,-2.545460103930773155e+00,2.648666531139456243e-04
3.040000000000000213e+01,-2.590709271545675652e+00,2.657132816123600541e-04
3.050000000000000000e+01,-2.636300918521265579e+00,2.665705629465529706e-04
3.060000000000000142e+01,-2.682235541745872975e+00,2.674383613898503333e-04
3.070000000000000284e+01,-2.728565525615477938e+00,2.683139196418912352e-04
3.080000000000000071e+01,-2.775298285075661120e+00,2.691976950700214412e-04
3.090000000000000213e+01,-2.822426549694511344e+00,2.700925952075467580e-04
3.100000000000000000e+01,-2.869917376345221260e+00,2.709982731395623422e-04
3.110000000000000142e+01,-2.917732106382147084e+00,2.719155152467387900e-04
3.120000000000000284e+01,-2.965902778229035253e+00,2.728404762730086042e-04
3.130000000000000071e+01,-3.014437553116224855e+00,2.737731625683390490e-04
3.140000000000000213e+01,-3.063343275515391984e+00,2.747147452419439065e-04
3.150000000000000000e+01,-3.112614800313669772e+00,2.756667285915606592e-04
3.160000000000000142e+01,-3.162245571152868973e+00,2.766285472649329777e-04
3.170000000000000284e+01,-3.212231212144080583e+00,2.775994619609582661e-04
3.180000000000000071e+01,-3.262569249597798038e+00,2.785793291780622400e-04
3.190000000000000213e+01,-3.313257474075566034e+00,2.795679527056537219e-04
3.200000000000000000e+01,-3.364291895027348822e+00,2.805650516198390809e-04
3.210000000000000142e+01,-3.415670931952321077e+00,2.815706510159463678e-04
3.220000000000000284e+01,-3.467389131890077802e+00,2.825844319516428605e-04
3.230000000000000426e+01,-3.519444491493378901e+00,2.836064924681998950e-04
3.239999999999999858e+01,-3.571832130364006375e+00,2.846364728866245561e-04
3.250000000000000000e+01,-3.624547984617100482e+00,2.856741811068625554e-04
3.260000000000000142e+01,-3.677587260248487588e+00,2.867194363477157761e-04
3.270000000000000284e+01,-3.730944677596326198e+00,2.877720126928799997e-04
3.280000000000000426e+01,-3.784614561001135691e+00,2.888317233864734707e-04
3.289999999999999858e+01,-3.838591518491404120e+00,2.898983663172914095e-04
3.300000000000000000e+01,-3.892870369910920392e+00,2.909717063683487444e-04
3.310000000000000142e+01,-3.947445824120874747e+00,2.920515220672150738e-04
3.320000000000000284e+01,-4.002311436081345875e+00,2.931375675872837142e-04
3.330000000000000426e+01,-4.057460039808114871e+00,2.942295818857353063e-04
3.339999999999999858e+01,-4.112887091517062110e+00,2.953273592637684877e-04
3.350000000000000000e+01,-4.168586898104351235e+00,2.964306697651000765e-04
3.360000000000000142e+01,-4.224553217165981422e+00,2.975392690692845246e-04
3.370000000000000284e+01,-4.280776195030901121e+00,2.986528184214846081e-04
3.380000000000000426e+01,-4.337251712530510339e+00,2.997711290237183046e-04
3.389999999999999858e+01,-4.393973497130954087e+00,3.008939557676463357e-04
3.400000000000000000e+01,-4.450935276298391585e+00,3.020210535449298025e-04
3.410000000000000142e+01,-4.508123474257421215e+00,3.031522377331676791e-04
3.420000000000000284e+01,-4.565534674049371411e+00,3.042872395739551115e-04
3.430000000000000426e+01,-4.623163099724848735e+00,3.054258098462069243e-04
3.439999999999999858e+01,-4.681002231073221331e+00,3.065677054928597095e-04
3.450000000000000000e+01,-4.739045547883871556e+00,3.077126834568502211e-04
3.460000000000000142e+01,-4.797286529946167555e+00,3.088605006811150511e-04
3.470000000000000284e+01,-4.855718657049483689e+00,3.100109141085907911e-04
3.480000000000000426e+01,-4.914335408983193432e+00,3.111636806822140871e-04
3.489999999999999858e+01,-4.973124241541801105e+00,3.123185956320444060e-04
3.500000000000000000e+01,-5.032079970850626971e+00,3.134754074075754657e-04
3.510000000000000142e+01,-5.091197557040212374e+00,3.146338635430363751e-04
3.520000000000000284e+01,-5.150470155440092235e+00,3.157937230435557230e-04
3.530000000000000426e+01,-5.209890921379803252e+00,3.169547449142620980e-04
3.539999999999999858e+01,-5.269453010188875908e+00,3.181166881602840346e-04
3.550000000000000000e+01,-5.329149577196854892e+00,3.192793117867501218e-04
3.560000000000000142e+01,-5.388973777733270687e+00,3.204423747987890023e-04
3.570000000000000284e+01,-5.448915404291208020e+00,3.216057353025513583e-04
3.580000000000000426e+01,-5.508966967616808041e+00,3.227691712986994945e-04
3.589999999999999858e+01,-5.569123361522767546e+00,3.239323905601771639e-04
3.600000000000000000e+01,-5.629377508293099019e+00,3.250951589598422139e-04
3.610000000000000142e+01,-5.689722330211805179e+00,3.262572423705524375e-04
3.620000000000000284e+01,-5.750150749562890518e+00,3.274184066651656820e-04
3.630000000000000426e+01,-5.810655688630361304e+00,3.285784177165397405e-04
3.639999999999999858e+01,-5.871230069698216703e+00,3.297370413975323519e-04
3.650000000000000000e+01,-5.931870381715189211e+00,3.308942550775091163e-04
3.660000000000000142e+01,-5.992572704372297387e+00,3.320500118576236821e-04
3.670000000000000284e+01,-6.053326496177374949e+00,3.332038722153235271e-04
3.680000000000000426e+01,-6.114125019490948887e+00,3.343556221893643674e-04
3.689999999999999858e+01,-6.174961536673544416e+00,3.355050478185019731e-04
3.700000000000000000e+01,-6.235829310085695631e+00,3.366519351414923311e-04
3.710000000000000142e+01,-6.296721602087925973e+00,3.377960701970910491e-04
3.720000000000000284e+01,-6.357631675040764208e+00,3.389372390240539515e-04
3.730000000000000426e+01,-6.418557342405488697e+00,3.400754368252935063e-04
3.739999999999999858e+01,-6.479502299894734030e+00,3.412109291462640456e-04
3.750000000000000000e+01,-6.540451201494433597e+00,3.423431063932112967e-04
3.760000000000000142e+01,-6.601397985149519698e+00,3.434717856540921632e-04
3.770000000000000284e+01,-6.662336588804928184e+00,3.445967840168637111e-04
3.780000000000000426e+01,-6.723260950405594016e+00,3.457179185694829525e-04
3.789999999999999858e+01,-6.784165007896449495e+00,3.468350063999067908e-04
3.800000000000000000e+01,-6.845042699222438465e+00,3.479478645960924006e-04
